# cnpg bridge tuning verification v1, rate=96000, gate=+/-2.000 cents over MIDI 21-96 inside the provisional Normal range (ADR 0007 D7: coupling <= 0.35, resonance <= 330 Hz, damping 0.15-1.00)
coupling,resonanceHz,damping,midiNote,targetHz,centsError,compensationSamples,converged,normalRange
0.350,20.0,0.150,96,2093.0045,0.000103,-0.000731,1,1
0.350,20.0,0.500,21,27.5000,0.050924,-8.874111,1,1
0.350,20.0,0.500,33,55.0000,0.002650,-3.465749,1,1
0.350,20.0,0.500,40,82.4069,0.000641,-1.569138,1,1
0.350,20.0,0.500,45,110.0000,0.000120,-0.882898,1,1
0.350,20.0,0.500,52,164.8138,0.000122,-0.393643,1,1
0.350,20.0,0.500,57,220.0000,-0.000002,-0.220956,1,1
0.350,20.0,0.500,64,329.6276,-0.000001,-0.098428,1,1
0.350,20.0,0.500,69,440.0000,-0.000009,-0.055240,1,1
0.350,20.0,0.500,76,659.2551,0.000014,-0.024605,1,1
0.350,20.0,0.500,81,880.0000,-0.000009,-0.013807,1,1
0.350,20.0,0.500,88,1318.5102,0.000046,-0.006148,1,1
0.350,20.0,0.500,93,1760.0000,-0.000008,-0.003449,1,1
0.350,20.0,0.500,96,2093.0045,0.000102,-0.002438,1,1
0.350,20.0,1.000,21,27.5000,0.026909,-5.701329,1,1
0.350,20.0,1.000,33,55.0000,0.013907,-4.786735,1,1
0.350,20.0,1.000,40,82.4069,0.004372,-2.643705,1,1
0.350,20.0,1.000,45,110.0000,0.001527,-1.601699,1,1
0.350,20.0,1.000,52,164.8138,0.000437,-0.753506,1,1
0.350,20.0,1.000,57,220.0000,0.000103,-0.431134,1,1
0.350,20.0,1.000,64,329.6276,0.000021,-0.194698,1,1
0.350,20.0,1.000,69,440.0000,-0.000002,-0.109798,1,1
0.350,20.0,1.000,76,659.2551,0.000015,-0.049073,1,1
0.350,20.0,1.000,81,880.0000,-0.000009,-0.027572,1,1
0.350,20.0,1.000,88,1318.5102,0.000046,-0.012288,1,1
0.350,20.0,1.000,93,1760.0000,-0.000007,-0.006895,1,1
0.350,20.0,1.000,96,2093.0045,0.000103,-0.004874,1,1
0.350,20.0,4.000,21,27.5000,0.001783,-1.564669,1,0
0.350,20.0,4.000,33,55.0000,0.009358,-2.663990,1,0
0.350,20.0,4.000,40,82.4069,0.015362,-2.547472,1,0
0.350,20.0,4.000,45,110.0000,0.016755,-2.241575,1,0
0.350,20.0,4.000,52,164.8138,0.013630,-1.622219,1,0
0.350,20.0,4.000,57,220.0000,0.008652,-1.159174,1,0
0.350,20.0,4.000,64,329.6276,0.003232,-0.638745,1,0
0.350,20.0,4.000,69,440.0000,0.001300,-0.390932,1,0
0.350,20.0,4.000,76,659.2551,0.000337,-0.186042,1,0
0.350,20.0,4.000,81,880.0000,0.000101,-0.106976,1,0
0.350,20.0,4.000,88,1318.5102,0.000067,-0.048484,1,0
0.350,20.0,4.000,93,1760.0000,0.000000,-0.027369,1,0
0.350,20.0,4.000,96,2093.0045,0.000106,-0.019390,1,0
0.350,110.0,0.050,21,27.5000,-0.000527,0.518185,1,0
0.350,110.0,0.050,33,55.0000,0.000010,0.645323,1,0
0.350,110.0,0.050,40,82.4069,-0.000101,1.076583,1,0
0.350,110.0,0.050,45,110.0000,0.014162,0.000000,1,0
0.350,110.0,0.050,52,164.8138,0.000155,-0.384921,1,0
0.350,110.0,0.050,57,220.0000,-0.000006,-0.161328,1,0
0.350,110.0,0.050,64,329.6276,-0.000002,-0.060834,1,0
0.350,110.0,0.050,69,440.0000,-0.000009,-0.032384,1,0
0.350,110.0,0.050,76,659.2551,0.000014,-0.013916,1,0
0.350,110.0,0.050,81,880.0000,-0.000009,-0.007713,1,0
0.350,110.0,0.050,88,1318.5102,0.000046,-0.003405,1,0
0.350,110.0,0.050,93,1760.0000,-0.000007,-0.001904,1,0
0.350,110.0,0.050,96,2093.0045,0.000103,-0.001344,1,0
0.350,110.0,0.150,21,27.5000,-0.000536,1.545766,1,1
0.350,110.0,0.150,33,55.0000,-0.000240,1.869777,1,1
0.350,110.0,0.150,40,82.4069,-0.012855,2.633071,1,1
0.350,110.0,0.150,45,110.0000,0.010617,-0.000000,1,1
0.350,110.0,0.150,52,164.8138,0.003350,-1.036381,1,1
0.350,110.0,0.150,57,220.0000,0.000246,-0.467437,1,1
0.350,110.0,0.150,64,329.6276,0.000019,-0.180470,1,1
0.350,110.0,0.150,69,440.0000,-0.000004,-0.096604,1,1
0.350,110.0,0.150,76,659.2551,0.000014,-0.041650,1,1
0.350,110.0,0.150,81,880.0000,-0.000009,-0.023110,1,1
0.350,110.0,0.150,88,1318.5102,0.000046,-0.010209,1,1
0.350,110.0,0.150,93,1760.0000,-0.000007,-0.005711,1,1
0.350,110.0,0.150,96,2093.0045,0.000103,-0.004032,1,1
0.350,110.0,0.500,21,27.5000,-0.001038,4.841245,1,1
0.350,110.0,0.500,33,55.0000,-0.011745,4.487525,1,1
0.350,110.0,0.500,40,82.4069,-0.055222,2.830365,1,1
0.350,110.0,0.500,45,110.0000,0.004001,-0.000000,1,1
0.350,110.0,0.500,52,164.8138,0.040210,-1.595006,1,1
0.350,110.0,0.500,57,220.0000,0.011662,-1.121874,1,1
0.350,110.0,0.500,64,329.6276,0.001805,-0.533911,1,1
0.350,110.0,0.500,69,440.0000,0.000493,-0.302560,1,1
0.350,110.0,0.500,76,659.2551,0.000107,-0.135217,1,1
0.350,110.0,0.500,81,880.0000,0.000020,-0.075921,1,1
0.350,110.0,0.500,88,1318.5102,0.000051,-0.033814,1,1
0.350,110.0,0.500,93,1760.0000,-0.000006,-0.018969,1,1
0.350,110.0,0.500,96,2093.0045,0.000102,-0.013407,1,1
0.350,110.0,1.000,21,27.5000,-0.005190,8.074356,1,1
0.350,110.0,1.000,33,55.0000,-0.026683,4.667484,1,1
0.350,110.0,1.000,40,82.4069,-0.025833,1.750694,1,1
0.350,110.0,1.000,45,110.0000,0.001827,0.000000,1,1
0.350,110.0,1.000,52,164.8138,0.032553,-1.149810,1,1
0.350,110.0,1.000,57,220.0000,0.026564,-1.166876,1,1
0.350,110.0,1.000,64,329.6276,0.011190,-0.779023,1,1
0.350,110.0,1.000,69,440.0000,0.004606,-0.504628,1,1
0.350,110.0,1.000,76,659.2551,0.001161,-0.249060,1,1
0.350,110.0,1.000,81,880.0000,0.000380,-0.144944,1,1
0.350,110.0,1.000,88,1318.5102,0.000122,-0.066237,1,1
0.350,110.0,1.000,93,1760.0000,0.000020,-0.037498,1,1
0.350,110.0,1.000,96,2093.0045,0.000114,-0.026594,1,1
0.350,110.0,4.000,21,27.5000,-0.015246,7.474629,1,0
0.350,110.0,4.000,33,55.0000,-0.005855,1.761639,1,0
0.350,110.0,4.000,40,82.4069,-0.001664,0.472698,1,0
0.350,110.0,4.000,45,110.0000,0.000643,0.000000,1,0
0.350,110.0,4.000,52,164.8138,0.004206,-0.333499,1,0
0.350,110.0,4.000,57,220.0000,0.005024,-0.440416,1,0
0.350,110.0,4.000,64,329.6276,0.006148,-0.486279,1,0
0.350,110.0,4.000,69,440.0000,0.014829,-0.467185,1,0
0.350,110.0,4.000,76,659.2551,0.001550,-0.386076,1,0
0.350,110.0,4.000,81,880.0000,-0.085433,-0.303821,1,0
0.350,110.0,4.000,88,1318.5102,0.103897,-0.187727,1,0
0.350,110.0,4.000,93,1760.0000,0.005123,-0.121740,1,0
0.350,110.0,4.000,96,2093.0045,0.001870,-0.091363,1,0
0.350,180.0,0.050,21,27.5000,-0.000539,0.304111,1,0
0.350,180.0,0.050,33,55.0000,0.000012,0.327307,1,0
0.350,180.0,0.050,40,82.4069,0.000196,0.374608,1,0
0.350,180.0,0.050,45,110.0000,-0.000029,0.469696,1,0
0.350,180.0,0.050,52,164.8138,-0.053276,1.391553,1,0
0.350,180.0,0.050,57,220.0000,0.001676,-0.566864,1,0
0.350,180.0,0.050,64,329.6276,0.000005,-0.125465,1,0
0.350,180.0,0.050,69,440.0000,-0.000009,-0.059564,1,0
0.350,180.0,0.050,76,659.2551,0.000013,-0.023907,1,0
0.350,180.0,0.050,81,880.0000,-0.000009,-0.012963,1,0
0.350,180.0,0.050,88,1318.5102,0.000046,-0.005637,1,0
0.350,180.0,0.050,93,1760.0000,-0.000008,-0.003136,1,0
0.350,180.0,0.050,96,2093.0045,0.000103,-0.002210,1,0
0.350,180.0,0.150,21,27.5000,-0.000536,0.910552,1,1
0.350,180.0,0.150,33,55.0000,-0.000001,0.973089,1,1
0.350,180.0,0.150,40,82.4069,0.000060,1.094543,1,1
0.350,180.0,0.150,45,110.0000,-0.001360,1.310300,1,1
0.350,180.0,0.150,52,164.8138,-0.185770,1.418343,1,1
0.350,180.0,0.150,57,220.0000,0.043770,-1.163426,1,1
0.350,180.0,0.150,64,329.6276,0.000504,-0.359108,1,1
0.350,180.0,0.150,69,440.0000,0.000058,-0.175315,1,1
0.350,180.0,0.150,76,659.2551,0.000021,-0.071225,1,1
0.350,180.0,0.150,81,880.0000,-0.000007,-0.038748,1,1
0.350,180.0,0.150,88,1318.5102,0.000046,-0.016886,1,1
0.350,180.0,0.150,93,1760.0000,-0.000008,-0.009401,1,1
0.350,180.0,0.150,96,2093.0045,0.000102,-0.006626,1,1
0.350,180.0,0.500,21,27.5000,-0.000599,2.969196,1,1
0.350,180.0,0.500,33,55.0000,-0.001197,2.942553,1,1
0.350,180.0,0.500,40,82.4069,-0.007617,2.814446,1,1
0.350,180.0,0.500,45,110.0000,-0.028957,2.430088,1,1
0.350,180.0,0.500,52,164.8138,-0.040370,0.555575,1,1
0.350,180.0,0.500,57,220.0000,0.053014,-0.844483,1,1
0.350,180.0,0.500,64,329.6276,0.017602,-0.786284,1,1
0.350,180.0,0.500,69,440.0000,0.004550,-0.480989,1,1
0.350,180.0,0.500,76,659.2551,0.000763,-0.220121,1,1
0.350,180.0,0.500,81,880.0000,0.000208,-0.124039,1,1
0.350,180.0,0.500,88,1318.5102,0.000084,-0.055315,1,1
0.350,180.0,0.500,93,1760.0000,0.000005,-0.031037,1,1
0.350,180.0,0.500,96,2093.0045,0.000107,-0.021938,1,1
0.350,180.0,1.000,21,27.5000,-0.001353,5.541308,1,1
0.350,180.0,1.000,33,55.0000,-0.008713,4.506314,1,1
0.350,180.0,1.000,40,82.4069,-0.023159,3.210108,1,1
0.350,180.0,1.000,45,110.0000,-0.031119,1.973868,1,1
0.350,180.0,1.000,52,164.8138,-0.010405,0.284233,1,1
0.350,180.0,1.000,57,220.0000,0.017957,-0.471945,1,1
0.350,180.0,1.000,64,329.6276,0.029173,-0.737938,1,1
0.350,180.0,1.000,69,440.0000,0.017461,-0.607618,1,1
0.350,180.0,1.000,76,659.2551,0.006155,-0.354995,1,1
0.350,180.0,1.000,81,880.0000,0.002339,-0.219404,1,1
0.350,180.0,1.000,88,1318.5102,0.000561,-0.104676,1,1
0.350,180.0,1.000,93,1760.0000,0.000178,-0.060171,1,1
0.350,180.0,1.000,96,2093.0045,0.000185,-0.042919,1,1
0.350,180.0,4.000,21,27.5000,-0.016937,9.484262,1,0
0.350,180.0,4.000,33,55.0000,-0.012282,3.170850,1,0
0.350,180.0,4.000,40,82.4069,-0.006418,1.338504,1,0
0.350,180.0,4.000,45,110.0000,-0.003135,0.613151,1,0
0.350,180.0,4.000,52,164.8138,0.000335,0.071577,1,0
0.350,180.0,4.000,57,220.0000,0.001100,-0.122493,1,0
0.350,180.0,4.000,64,329.6276,0.002908,-0.254152,1,0
0.350,180.0,4.000,69,440.0000,0.013009,-0.290511,1,0
0.350,180.0,4.000,76,659.2551,0.009646,-0.291467,1,0
0.350,180.0,4.000,81,880.0000,0.575855,-0.265052,1,0
0.350,180.0,4.000,88,1318.5102,2.018577,-0.201663,1,0
0.350,180.0,4.000,93,1760.0000,-4.412319,-0.149187,1,0
0.350,180.0,4.000,96,2093.0045,-0.625207,-0.119558,1,0
0.350,330.0,0.050,21,27.5000,-0.000535,0.163164,1,0
0.350,330.0,0.050,33,55.0000,0.000016,0.166623,1,0
0.350,330.0,0.050,40,82.4069,0.000200,0.172696,1,0
0.350,330.0,0.050,45,110.0000,-0.000010,0.182041,1,0
0.350,330.0,0.050,52,164.8138,0.000094,0.214940,1,0
0.350,330.0,0.050,57,220.0000,-0.000066,0.287531,1,0
0.350,330.0,0.050,64,329.6276,1.475935,0.036635,1,0
0.350,330.0,0.050,69,440.0000,0.000295,-0.202379,1,0
0.350,330.0,0.050,76,659.2551,0.000017,-0.053928,1,0
0.350,330.0,0.050,81,880.0000,-0.000008,-0.026458,1,0
0.350,330.0,0.050,88,1318.5102,0.000046,-0.010814,1,0
0.350,330.0,0.050,93,1760.0000,-0.000007,-0.005896,1,0
0.350,330.0,0.050,96,2093.0045,0.000101,-0.004123,1,0
0.350,330.0,0.150,21,27.5000,-0.000535,0.489216,1,1
0.350,330.0,0.150,33,55.0000,0.000014,0.498697,1,1
0.350,330.0,0.150,40,82.4069,0.000195,0.515168,1,1
0.350,330.0,0.150,45,110.0000,-0.000030,0.540056,1,1
0.350,330.0,0.150,52,164.8138,-0.000157,0.622856,1,1
0.350,330.0,0.150,57,220.0000,-0.003258,0.774628,1,1
0.350,330.0,0.150,64,329.6276,0.258318,0.012217,1,1
0.350,330.0,0.150,69,440.0000,0.013086,-0.494273,1,1
0.350,330.0,0.150,76,659.2551,0.000275,-0.156235,1,1
0.350,330.0,0.150,81,880.0000,0.000032,-0.078187,1,1
0.350,330.0,0.150,88,1318.5102,0.000051,-0.032260,1,1
0.350,330.0,0.150,93,1760.0000,-0.000006,-0.017634,1,1
0.350,330.0,0.150,96,2093.0045,0.000103,-0.012344,1,1
0.350,330.0,0.500,21,27.5000,-0.000541,1.620344,1,1
0.350,330.0,0.500,33,55.0000,-0.000077,1.619136,1,1
0.350,330.0,0.500,40,82.4069,-0.000303,1.613728,1,1
0.350,330.0,0.500,45,110.0000,-0.001804,1.598226,1,1
0.350,330.0,0.500,52,164.8138,-0.011661,1.496421,1,1
0.350,330.0,0.500,57,220.0000,-0.040364,1.195551,1,1
0.350,330.0,0.500,64,329.6276,0.061060,0.003665,1,1
0.350,330.0,0.500,69,440.0000,0.026816,-0.529075,1,1
0.350,330.0,0.500,76,659.2551,0.011799,-0.374627,1,1
0.350,330.0,0.500,81,880.0000,0.003021,-0.222706,1,1
0.350,330.0,0.500,88,1318.5102,0.000537,-0.101028,1,1
0.350,330.0,0.500,93,1760.0000,0.000147,-0.056837,1,1
0.350,330.0,0.500,96,2093.0045,0.000167,-0.040197,1,1
0.350,330.0,1.000,21,27.5000,-0.000617,3.174102,1,1
0.350,330.0,1.000,33,55.0000,-0.001113,2.982814,1,1
0.350,330.0,1.000,40,82.4069,-0.004467,2.692516,1,1
0.350,330.0,1.000,45,110.0000,-0.011206,2.333510,1,1
0.350,330.0,1.000,52,164.8138,-0.026708,1.558422,1,1
0.350,330.0,1.000,57,220.0000,-0.029928,0.863196,1,1
0.350,330.0,1.000,64,329.6276,0.003038,0.001833,1,1
0.350,330.0,1.000,69,440.0000,0.083820,-0.326802,1,1
0.350,330.0,1.000,76,659.2551,-0.001951,-0.389211,1,1
0.350,330.0,1.000,81,880.0000,-0.021887,-0.301044,1,1
0.350,330.0,1.000,88,1318.5102,0.004032,-0.168464,1,1
0.350,330.0,1.000,93,1760.0000,0.001512,-0.102507,1,1
0.350,330.0,1.000,96,2093.0045,0.000995,-0.074702,1,1
0.350,330.0,4.000,21,27.5000,-0.007801,8.998840,1,0
0.350,330.0,4.000,33,55.0000,-0.016967,4.629204,1,0
0.350,330.0,4.000,40,82.4069,-0.014715,2.496458,1,0
0.350,330.0,4.000,45,110.0000,-0.010633,1.458837,1,0
0.350,330.0,4.000,52,164.8138,-0.005351,0.588932,1,0
0.350,330.0,4.000,57,220.0000,-0.002720,0.250572,1,0
0.350,330.0,4.000,64,329.6276,-0.001067,0.000458,1,0
0.350,330.0,4.000,69,440.0000,-0.005411,-0.088188,1,0
0.350,330.0,4.000,76,659.2551,-0.791761,-0.146737,1,0
0.350,330.0,4.000,81,880.0000,-2.561643,-0.160959,1,0
0.350,330.0,4.000,88,1318.5102,-2.301476,-0.155835,1,0
0.350,330.0,4.000,93,1760.0000,-8.039936,-0.138326,1,0
0.350,330.0,4.000,96,2093.0045,-5.912381,-0.123694,1,0
0.350,660.0,0.050,21,27.5000,-0.000536,0.081151,1,0
0.350,660.0,0.050,33,55.0000,0.000017,0.081572,1,0
0.350,660.0,0.050,40,82.4069,0.000200,0.082281,1,0
0.350,660.0,0.050,45,110.0000,-0.000010,0.083302,1,0
0.350,660.0,0.050,52,164.8138,0.000098,0.086337,1,0
0.350,660.0,0.050,57,220.0000,-0.000010,0.091009,1,0
0.350,660.0,0.050,64,329.6276,-0.000006,0.107455,1,0
0.350,660.0,0.050,69,440.0000,-0.000066,0.143742,1,0
0.350,660.0,0.050,76,659.2551,3.879285,0.018322,1,0
0.350,660.0,0.050,81,880.0000,0.000297,-0.101159,1,0
0.350,660.0,0.050,88,1318.5102,0.000050,-0.026949,1,0
0.350,660.0,0.050,93,1760.0000,-0.000007,-0.013217,1,0
0.350,660.0,0.050,96,2093.0045,0.000103,-0.008920,1,0
0.350,660.0,0.150,21,27.5000,-0.000536,0.243420,1,0
0.350,660.0,0.150,33,55.0000,0.000017,0.244580,1,0
0.350,660.0,0.150,40,82.4069,0.000200,0.246527,1,0
0.350,660.0,0.150,45,110.0000,-0.000010,0.249319,1,0
0.350,660.0,0.150,52,164.8138,0.000093,0.257552,1,0
0.350,660.0,0.150,57,220.0000,-0.000031,0.269994,1,0
0.350,660.0,0.150,64,329.6276,-0.000254,0.311386,1,0
0.350,660.0,0.150,69,440.0000,-0.003251,0.387264,1,0
0.350,660.0,0.150,76,659.2551,-4.203420,0.006110,1,0
0.350,660.0,0.150,81,880.0000,0.015505,-0.247090,1,0
0.350,660.0,0.150,88,1318.5102,0.000294,-0.078076,1,0
0.350,660.0,0.150,93,1760.0000,0.000035,-0.039058,1,0
0.350,660.0,0.150,96,2093.0045,0.000117,-0.026502,1,0
0.350,660.0,0.500,21,27.5000,-0.000536,0.810115,1,0
0.350,660.0,0.500,33,55.0000,0.000009,0.810078,1,0
0.350,660.0,0.500,40,82.4069,0.000172,0.809918,1,0
0.350,660.0,0.500,45,110.0000,-0.000100,0.809477,1,0
0.350,660.0,0.500,52,164.8138,-0.000405,0.806777,1,0
0.350,660.0,0.500,57,220.0000,-0.001801,0.799035,1,0
0.350,660.0,0.500,64,329.6276,-0.011669,0.748169,1,0
0.350,660.0,0.500,69,440.0000,-0.040927,0.597794,1,0
0.350,660.0,0.500,76,659.2551,-0.410135,0.001833,1,0
0.350,660.0,0.500,81,880.0000,79.640377,-0.264580,1,0
0.350,660.0,0.500,88,1318.5102,0.155901,-0.187271,1,0
0.350,660.0,0.500,93,1760.0000,0.003104,-0.111281,1,0
0.350,660.0,0.500,96,2093.0045,0.001170,-0.079585,1,0
0.350,660.0,1.000,21,27.5000,-0.000541,1.611822,1,0
0.350,660.0,1.000,33,55.0000,-0.000066,1.586875,1,0
0.350,660.0,1.000,40,82.4069,-0.000185,1.546403,1,0
0.350,660.0,1.000,45,110.0000,-0.001137,1.491266,1,0
0.350,660.0,1.000,52,164.8138,-0.004571,1.346165,1,0
0.350,660.0,1.000,57,220.0000,-0.011185,1.166713,1,0
0.350,660.0,1.000,64,329.6276,-0.026972,0.779243,1,0
0.350,660.0,1.000,69,440.0000,-0.032523,0.431649,1,0
0.350,660.0,1.000,76,659.2551,-0.205258,0.000917,1,0
0.350,660.0,1.000,81,880.0000,-1.172652,-0.163446,1,0
0.350,660.0,1.000,88,1318.5102,1.257060,-0.194638,1,0
0.350,660.0,1.000,93,1760.0000,-5.402086,-0.150503,1,0
0.350,660.0,1.000,96,2093.0045,-4.858766,-0.119982,1,0
0.350,660.0,4.000,21,27.5000,-0.001514,5.841101,1,0
0.350,660.0,4.000,33,55.0000,-0.007264,4.499220,1,0
0.350,660.0,4.000,40,82.4069,-0.014028,3.244471,1,0
0.350,660.0,4.000,45,110.0000,-0.016901,2.314687,1,0
0.350,660.0,4.000,52,164.8138,-0.014940,1.248328,1,0
0.350,660.0,4.000,57,220.0000,-0.010410,0.729494,1,0
0.350,660.0,4.000,64,329.6276,-0.006822,0.294506,1,0
0.350,660.0,4.000,69,440.0000,0.012240,0.125307,1,0
0.350,660.0,4.000,76,659.2551,0.054408,0.000229,1,0
0.350,660.0,4.000,81,880.0000,0.798293,-0.044108,1,0
0.350,660.0,4.000,88,1318.5102,-0.927911,-0.073408,1,0
0.350,660.0,4.000,93,1760.0000,-2.441507,-0.080544,1,0
0.350,660.0,4.000,96,2093.0045,-3.570920,-0.081026,1,0
0.350,2000.0,0.050,21,27.5000,-0.000536,0.026705,1,0
0.350,2000.0,0.050,33,55.0000,0.000017,0.026720,1,0
0.350,2000.0,0.050,40,82.4069,0.000200,0.026745,1,0
0.350,2000.0,0.050,45,110.0000,-0.000010,0.026780,1,0
0.350,2000.0,0.050,52,164.8138,0.000098,0.026880,1,0
0.350,2000.0,0.050,57,220.0000,-0.000009,0.027023,1,0
0.350,2000.0,0.050,64,329.6276,-0.000002,0.027436,1,0
0.350,2000.0,0.050,69,440.0000,-0.000010,0.028041,1,0
0.350,2000.0,0.050,76,659.2551,0.000013,0.029909,1,0
0.350,2000.0,0.050,81,880.0000,-0.000011,0.033003,1,0
0.350,2000.0,0.050,88,1318.5102,-0.000004,0.046565,1,0
0.350,2000.0,0.050,93,1760.0000,-0.010636,0.102675,1,0
0.350,2000.0,0.050,96,2093.0045,-2.297570,-0.127219,1,0
0.350,2000.0,0.150,21,27.5000,-0.000536,0.080113,1,0
0.350,2000.0,0.150,33,55.0000,0.000017,0.080155,1,0
0.350,2000.0,0.150,40,82.4069,0.000200,0.080223,1,0
0.350,2000.0,0.150,45,110.0000,-0.000009,0.080320,1,0
0.350,2000.0,0.150,52,164.8138,0.000098,0.080597,1,0
0.350,2000.0,0.150,57,220.0000,-0.000010,0.080989,1,0
0.350,2000.0,0.150,64,329.6276,-0.000003,0.082121,1,0
0.350,2000.0,0.150,69,440.0000,-0.000012,0.083766,1,0
0.350,2000.0,0.150,76,659.2551,-0.000006,0.088761,1,0
0.350,2000.0,0.150,81,880.0000,-0.000113,0.096719,1,0
0.350,2000.0,0.150,88,1318.5102,-0.002843,0.126204,1,0
0.350,2000.0,0.150,93,1760.0000,-4.206628,0.150133,1,0
0.350,2000.0,0.150,96,2093.0045,2.938844,-0.071126,1,0
0.350,2000.0,0.500,21,27.5000,-0.000536,0.266998,1,0
0.350,2000.0,0.500,33,55.0000,0.000016,0.266999,1,0
0.350,2000.0,0.500,40,82.4069,0.000200,0.266998,1,0
0.350,2000.0,0.500,45,110.0000,-0.000011,0.266997,1,0
0.350,2000.0,0.500,52,164.8138,0.000093,0.266988,1,0
0.350,2000.0,0.500,57,220.0000,-0.000026,0.266963,1,0
0.350,2000.0,0.500,64,329.6276,-0.000087,0.266807,1,0
0.350,2000.0,0.500,69,440.0000,-0.000298,0.266364,1,0
0.350,2000.0,0.500,76,659.2551,-0.001656,0.263566,1,0
0.350,2000.0,0.500,81,880.0000,-0.006406,0.255268,1,0
0.350,2000.0,0.500,88,1318.5102,7.473412,0.200498,1,0
0.350,2000.0,0.500,93,1760.0000,0.617474,0.073272,1,0
0.350,2000.0,0.500,96,2093.0045,-1.207327,-0.023119,1,0
0.350,2000.0,1.000,21,27.5000,-0.000536,0.533695,1,0
0.350,2000.0,1.000,33,55.0000,0.000015,0.532791,1,0
0.350,2000.0,1.000,40,82.4069,0.000195,0.531293,1,0
0.350,2000.0,1.000,45,110.0000,-0.000025,0.529190,1,0
0.350,2000.0,1.000,52,164.8138,0.000021,0.523274,1,0
0.350,2000.0,1.000,57,220.0000,-0.000244,0.515057,1,0
0.350,2000.0,1.000,64,329.6276,-0.001067,0.492505,1,0
0.350,2000.0,1.000,69,440.0000,-0.003021,0.462526,1,0
0.350,2000.0,1.000,76,659.2551,-0.010691,0.387630,1,0
0.350,2000.0,1.000,81,880.0000,0.064105,0.302750,1,0
0.350,2000.0,1.000,88,1318.5102,4.343153,0.147140,1,0
0.350,2000.0,1.000,93,1760.0000,0.794237,0.038423,1,0
0.350,2000.0,1.000,96,2093.0045,-0.833094,-0.011632,1,0
0.350,2000.0,4.000,21,27.5000,-0.000551,2.110909,1,0
0.350,2000.0,4.000,33,55.0000,-0.000205,2.039037,1,0
0.350,2000.0,4.000,40,82.4069,-0.000743,1.929807,1,0
0.350,2000.0,4.000,45,110.0000,-0.002412,1.794015,1,0
0.350,2000.0,4.000,52,164.8138,-0.007027,1.494173,1,0
0.350,2000.0,4.000,57,220.0000,-0.012044,1.207120,1,0
0.350,2000.0,4.000,64,329.6276,-0.017223,0.775474,1,0
0.350,2000.0,4.000,69,440.0000,-0.017227,0.508980,1,0
0.350,2000.0,4.000,76,659.2551,0.270956,0.246436,1,0
0.350,2000.0,4.000,81,880.0000,2.637992,0.132512,1,0
0.350,2000.0,4.000,88,1318.5102,1.385604,0.043084,1,0
0.350,2000.0,4.000,93,1760.0000,0.932114,0.009754,1,0
0.350,2000.0,4.000,96,2093.0045,-0.857644,-0.002914,1,0
0.600,20.0,0.050,21,27.5000,-0.000055,-5.026722,1,0
0.600,20.0,0.050,33,55.0000,0.000006,-0.697237,1,0
0.600,20.0,0.050,40,82.4069,0.000200,-0.286696,1,0
0.600,20.0,0.050,45,110.0000,-0.000009,-0.156650,1,0
0.600,20.0,0.050,52,164.8138,0.000098,-0.068495,1,0
0.600,20.0,0.050,57,220.0000,-0.000009,-0.038193,1,0
0.600,20.0,0.050,64,329.6276,-0.000002,-0.016935,1,0
0.600,20.0,0.050,69,440.0000,-0.000009,-0.009489,1,0
0.600,20.0,0.050,76,659.2551,0.000013,-0.004222,1,0
0.600,20.0,0.050,81,880.0000,-0.000009,-0.002368,1,0
0.600,20.0,0.050,88,1318.5102,0.000046,-0.001054,1,0
0.600,20.0,0.050,93,1760.0000,-0.000008,-0.000591,1,0
0.600,20.0,0.050,96,2093.0045,0.000102,-0.000418,1,0
0.600,20.0,0.150,21,27.5000,0.025132,-12.712448,1,0
0.600,20.0,0.150,33,55.0000,0.000115,-2.062777,1,0
0.600,20.0,0.150,40,82.4069,0.000210,-0.855537,1,0
0.600,20.0,0.150,45,110.0000,-0.000005,-0.468626,1,0
0.600,20.0,0.150,52,164.8138,0.000098,-0.205236,1,0
0.600,20.0,0.150,57,220.0000,-0.000009,-0.114503,1,0
0.600,20.0,0.150,64,329.6276,-0.000002,-0.050791,1,0
0.600,20.0,0.150,69,440.0000,-0.000009,-0.028463,1,0
0.600,20.0,0.150,76,659.2551,0.000014,-0.012664,1,0
0.600,20.0,0.150,81,880.0000,-0.000009,-0.007104,1,0
0.600,20.0,0.150,88,1318.5102,0.000046,-0.003163,1,0
0.600,20.0,0.150,93,1760.0000,-0.000008,-0.001774,1,0
0.600,20.0,0.150,96,2093.0045,0.000103,-0.001254,1,0
0.600,20.0,0.500,21,27.5000,0.151913,-15.216619,1,0
0.600,20.0,0.500,33,55.0000,0.007732,-5.941214,1,0
0.600,20.0,0.500,40,82.4069,0.001479,-2.689926,1,0
0.600,20.0,0.500,45,110.0000,0.000369,-1.513530,1,0
0.600,20.0,0.500,52,164.8138,0.000169,-0.674814,1,0
0.600,20.0,0.500,57,220.0000,0.000013,-0.378782,1,0
0.600,20.0,0.500,64,329.6276,0.000002,-0.168734,1,0
0.600,20.0,0.500,69,440.0000,-0.000008,-0.094697,1,0
0.600,20.0,0.500,76,659.2551,0.000013,-0.042179,1,0
0.600,20.0,0.500,81,880.0000,-0.000009,-0.023669,1,0
0.600,20.0,0.500,88,1318.5102,0.000046,-0.010540,1,0
