# cnpg bridge tuning verification v1, rate=44100, gate=+/-2.000 cents over MIDI 21-96 inside the provisional Normal range (ADR 0007 D7: coupling <= 0.35, resonance <= 330 Hz, damping 0.15-1.00)
coupling,resonanceHz,damping,midiNote,targetHz,centsError,compensationSamples,converged,normalRange
0.350,20.0,0.150,93,1760.0000,-0.000002,-0.000473,1,1
0.350,20.0,0.150,96,2093.0045,0.000092,-0.000334,1,1
0.350,20.0,0.500,21,27.5000,0.051092,-4.076547,1,1
0.350,20.0,0.500,33,55.0000,0.002395,-1.592073,1,1
0.350,20.0,0.500,40,82.4069,0.000595,-0.720817,1,1
0.350,20.0,0.500,45,110.0000,0.000134,-0.405575,1,1
0.350,20.0,0.500,52,164.8138,-0.000010,-0.180823,1,1
0.350,20.0,0.500,57,220.0000,0.000005,-0.101495,1,1
0.350,20.0,0.500,64,329.6276,-0.000001,-0.045209,1,1
0.350,20.0,0.500,69,440.0000,-0.000002,-0.025369,1,1
0.350,20.0,0.500,76,659.2551,0.000055,-0.011296,1,1
0.350,20.0,0.500,81,880.0000,-0.000002,-0.006336,1,1
0.350,20.0,0.500,88,1318.5102,0.000032,-0.002818,1,1
0.350,20.0,0.500,93,1760.0000,-0.000002,-0.001578,1,1
0.350,20.0,0.500,96,2093.0045,0.000092,-0.001113,1,1
0.350,20.0,1.000,21,27.5000,0.027118,-2.619051,1,1
0.350,20.0,1.000,33,55.0000,0.013755,-2.198905,1,1
0.350,20.0,1.000,40,82.4069,0.004331,-1.214445,1,1
0.350,20.0,1.000,45,110.0000,0.001536,-0.735771,1,1
0.350,20.0,1.000,52,164.8138,0.000309,-0.346130,1,1
0.350,20.0,1.000,57,220.0000,0.000110,-0.198040,1,1
0.350,20.0,1.000,64,329.6276,0.000021,-0.089427,1,1
0.350,20.0,1.000,69,440.0000,0.000005,-0.050425,1,1
0.350,20.0,1.000,76,659.2551,0.000057,-0.022530,1,1
0.350,20.0,1.000,81,880.0000,-0.000001,-0.012653,1,1
0.350,20.0,1.000,88,1318.5102,0.000030,-0.005632,1,1
0.350,20.0,1.000,93,1760.0000,-0.000002,-0.003154,1,1
0.350,20.0,1.000,96,2093.0045,0.000092,-0.002226,1,1
0.350,20.0,4.000,21,27.5000,0.001964,-0.718771,1,0
0.350,20.0,4.000,33,55.0000,0.009282,-1.223775,1,0
0.350,20.0,4.000,40,82.4069,0.015392,-1.170252,1,0
0.350,20.0,4.000,45,110.0000,0.016740,-1.029730,1,0
0.350,20.0,4.000,52,164.8138,0.013679,-0.745206,1,0
0.350,20.0,4.000,57,220.0000,0.008653,-0.532485,1,0
0.350,20.0,4.000,64,329.6276,0.003234,-0.293397,1,0
0.350,20.0,4.000,69,440.0000,0.001301,-0.179549,1,0
0.350,20.0,4.000,76,659.2551,0.000361,-0.085419,1,0
0.350,20.0,4.000,81,880.0000,0.000105,-0.049094,1,0
0.350,20.0,4.000,88,1318.5102,0.000053,-0.022222,1,0
0.350,20.0,4.000,93,1760.0000,0.000004,-0.012521,1,0
0.350,20.0,4.000,96,2093.0045,0.000095,-0.008856,1,0
0.350,110.0,0.050,21,27.5000,-0.000306,0.238037,1,0
0.350,110.0,0.050,33,55.0000,-0.000251,0.296439,1,0
0.350,110.0,0.050,40,82.4069,-0.000144,0.494543,1,0
0.350,110.0,0.050,45,110.0000,0.079732,-0.000000,1,0
0.350,110.0,0.050,52,164.8138,0.000022,-0.176814,1,0
0.350,110.0,0.050,57,220.0000,0.000001,-0.074104,1,0
0.350,110.0,0.050,64,329.6276,-0.000002,-0.027941,1,0
0.350,110.0,0.050,69,440.0000,-0.000002,-0.014872,1,0
0.350,110.0,0.050,76,659.2551,0.000055,-0.006389,1,0
0.350,110.0,0.050,81,880.0000,-0.000002,-0.003540,1,0
0.350,110.0,0.050,88,1318.5102,0.000031,-0.001561,1,0
0.350,110.0,0.050,93,1760.0000,-0.000003,-0.000871,1,0
0.350,110.0,0.050,96,2093.0045,0.000091,-0.000614,1,0
0.350,110.0,0.150,21,27.5000,-0.000310,0.710074,1,1
0.350,110.0,0.150,33,55.0000,-0.000505,0.858913,1,1
0.350,110.0,0.150,40,82.4069,-0.012880,1.209549,1,1
0.350,110.0,0.150,45,110.0000,-0.003291,-0.000000,1,1
0.350,110.0,0.150,52,164.8138,0.003239,-0.476068,1,1
0.350,110.0,0.150,57,220.0000,0.000253,-0.214713,1,1
0.350,110.0,0.150,64,329.6276,0.000019,-0.082890,1,1
0.350,110.0,0.150,69,440.0000,0.000002,-0.044365,1,1
0.350,110.0,0.150,76,659.2551,0.000056,-0.019121,1,1
0.350,110.0,0.150,81,880.0000,-0.000003,-0.010605,1,1
0.350,110.0,0.150,88,1318.5102,0.000032,-0.004679,1,1
0.350,110.0,0.150,93,1760.0000,-0.000003,-0.002613,1,1
0.350,110.0,0.150,96,2093.0045,0.000092,-0.001841,1,1
0.350,110.0,0.500,21,27.5000,-0.000813,2.223914,1,1
0.350,110.0,0.500,33,55.0000,-0.012002,2.061441,1,1
0.350,110.0,0.500,40,82.4069,-0.055237,1.300215,1,1
0.350,110.0,0.500,45,110.0000,0.005029,0.000000,1,1
0.350,110.0,0.500,52,164.8138,0.040290,-0.732713,1,1
0.350,110.0,0.500,57,220.0000,0.011666,-0.515345,1,1
0.350,110.0,0.500,64,329.6276,0.001806,-0.245236,1,1
0.350,110.0,0.500,69,440.0000,0.000498,-0.138955,1,1
0.350,110.0,0.500,76,659.2551,0.000143,-0.062081,1,1
0.350,110.0,0.500,81,880.0000,0.000026,-0.034841,1,1
0.350,110.0,0.500,88,1318.5102,0.000037,-0.015497,1,1
0.350,110.0,0.500,93,1760.0000,-0.000001,-0.008678,1,1
0.350,110.0,0.500,96,2093.0045,0.000092,-0.006123,1,1
0.350,110.0,1.000,21,27.5000,-0.004970,3.709122,1,1
0.350,110.0,1.000,33,55.0000,-0.026861,2.144138,1,1
0.350,110.0,1.000,40,82.4069,-0.025810,0.804242,1,1
0.350,110.0,1.000,45,110.0000,0.002161,-0.000000,1,1
0.350,110.0,1.000,52,164.8138,0.033110,-0.528213,1,1
0.350,110.0,1.000,57,220.0000,0.026572,-0.536046,1,1
0.350,110.0,1.000,64,329.6276,0.011209,-0.357848,1,1
0.350,110.0,1.000,69,440.0000,0.004602,-0.231778,1,1
0.350,110.0,1.000,76,659.2551,0.001151,-0.114358,1,1
0.350,110.0,1.000,81,880.0000,0.000379,-0.066522,1,1
0.350,110.0,1.000,88,1318.5102,0.000108,-0.030360,1,1
0.350,110.0,1.000,93,1760.0000,0.000023,-0.017156,1,1
0.350,110.0,1.000,96,2093.0045,0.000104,-0.012146,1,1
0.350,110.0,4.000,21,27.5000,-0.015057,3.433695,1,0
0.350,110.0,4.000,33,55.0000,-0.005921,0.809268,1,0
0.350,110.0,4.000,40,82.4069,-0.001602,0.217151,1,0
0.350,110.0,4.000,45,110.0000,0.000765,-0.000000,1,0
0.350,110.0,4.000,52,164.8138,0.004595,-0.153209,1,0
0.350,110.0,4.000,57,220.0000,0.004815,-0.202332,1,0
0.350,110.0,4.000,64,329.6276,0.004933,-0.223413,1,0
0.350,110.0,4.000,69,440.0000,0.014908,-0.214651,1,0
0.350,110.0,4.000,76,659.2551,0.020146,-0.177386,1,0
0.350,110.0,4.000,81,880.0000,-0.118554,-0.139570,1,0
0.350,110.0,4.000,88,1318.5102,0.063874,-0.086161,1,0
0.350,110.0,4.000,93,1760.0000,0.025068,-0.055785,1,0
0.350,110.0,4.000,96,2093.0045,-0.002855,-0.041797,1,0
0.350,180.0,0.050,21,27.5000,-0.000309,0.139695,1,0
0.350,180.0,0.050,33,55.0000,-0.000251,0.150350,1,0
0.350,180.0,0.050,40,82.4069,0.000153,0.172076,1,0
0.350,180.0,0.050,45,110.0000,-0.000015,0.215754,1,0
0.350,180.0,0.050,52,164.8138,-0.053355,0.639219,1,0
0.350,180.0,0.050,57,220.0000,0.001682,-0.260378,1,0
0.350,180.0,0.050,64,329.6276,0.000005,-0.057625,1,0
0.350,180.0,0.050,69,440.0000,-0.000002,-0.027354,1,0
0.350,180.0,0.050,76,659.2551,0.000056,-0.010975,1,0
0.350,180.0,0.050,81,880.0000,-0.000003,-0.005948,1,0
0.350,180.0,0.050,88,1318.5102,0.000031,-0.002584,1,0
0.350,180.0,0.050,93,1760.0000,-0.000003,-0.001435,1,0
0.350,180.0,0.050,96,2093.0045,0.000092,-0.001009,1,0
0.350,180.0,0.150,21,27.5000,-0.000309,0.418266,1,1
0.350,180.0,0.150,33,55.0000,-0.000263,0.446992,1,1
0.350,180.0,0.150,40,82.4069,0.000016,0.502781,1,1
0.350,180.0,0.150,45,110.0000,-0.001342,0.601889,1,1
0.350,180.0,0.150,52,164.8138,-0.189316,0.651576,1,1
0.350,180.0,0.150,57,220.0000,0.043774,-0.534432,1,1
0.350,180.0,0.150,64,329.6276,0.000503,-0.164937,1,1
0.350,180.0,0.150,69,440.0000,0.000065,-0.080512,1,1
0.350,180.0,0.150,76,659.2551,0.000063,-0.032699,1,1
0.350,180.0,0.150,81,880.0000,-0.000001,-0.017781,1,1
0.350,180.0,0.150,88,1318.5102,0.000031,-0.007739,1,1
0.350,180.0,0.150,93,1760.0000,-0.000002,-0.004301,1,1
0.350,180.0,0.150,96,2093.0045,0.000092,-0.003026,1,1
0.350,180.0,0.500,21,27.5000,-0.000373,1.363917,1,1
0.350,180.0,0.500,33,55.0000,-0.001461,1.351684,1,1
0.350,180.0,0.500,40,82.4069,-0.007646,1.292853,1,1
0.350,180.0,0.500,45,110.0000,-0.028940,1.116320,1,1
0.350,180.0,0.500,52,164.8138,-0.041480,0.255236,1,1
0.350,180.0,0.500,57,220.0000,0.051496,-0.387964,1,1
0.350,180.0,0.500,64,329.6276,0.017632,-0.361183,1,1
0.350,180.0,0.500,69,440.0000,0.004542,-0.220914,1,1
0.350,180.0,0.500,76,659.2551,0.000771,-0.101065,1,1
0.350,180.0,0.500,81,880.0000,0.000209,-0.056924,1,1
0.350,180.0,0.500,88,1318.5102,0.000070,-0.025353,1,1
0.350,180.0,0.500,93,1760.0000,0.000010,-0.014199,1,1
0.350,180.0,0.500,96,2093.0045,0.000097,-0.010019,1,1
0.350,180.0,1.000,21,27.5000,-0.001131,2.545446,1,1
0.350,180.0,1.000,33,55.0000,-0.008961,2.070051,1,1
0.350,180.0,1.000,40,82.4069,-0.023171,1.474655,1,1
0.350,180.0,1.000,45,110.0000,-0.031157,0.906777,1,1
0.350,180.0,1.000,52,164.8138,-0.010523,0.130580,1,1
0.350,180.0,1.000,57,220.0000,0.016961,-0.216822,1,1
0.350,180.0,1.000,64,329.6276,0.029093,-0.339017,1,1
0.350,180.0,1.000,69,440.0000,0.017390,-0.279123,1,1
0.350,180.0,1.000,76,659.2551,0.006107,-0.163027,1,1
0.350,180.0,1.000,81,880.0000,0.002295,-0.100714,1,1
0.350,180.0,1.000,88,1318.5102,0.000558,-0.047988,1,1
0.350,180.0,1.000,93,1760.0000,0.000172,-0.027535,1,1
0.350,180.0,1.000,96,2093.0045,0.000181,-0.019606,1,1
0.350,180.0,4.000,21,27.5000,-0.016735,4.356875,1,0
0.350,180.0,4.000,33,55.0000,-0.012371,1.456662,1,0
0.350,180.0,4.000,40,82.4069,-0.006374,0.614905,1,0
0.350,180.0,4.000,45,110.0000,-0.003038,0.281682,1,0
0.350,180.0,4.000,52,164.8138,0.000652,0.032883,1,0
0.350,180.0,4.000,57,220.0000,0.000986,-0.056276,1,0
0.350,180.0,4.000,64,329.6276,0.002608,-0.116772,1,0
0.350,180.0,4.000,69,440.0000,0.010384,-0.133489,1,0
0.350,180.0,4.000,76,659.2551,-0.029823,-0.133951,1,0
0.350,180.0,4.000,81,880.0000,-6.263790,-0.121822,1,0
0.350,180.0,4.000,88,1318.5102,-4.096170,-0.092662,1,0
0.350,180.0,4.000,93,1760.0000,-3.127961,-0.068478,1,0
0.350,180.0,4.000,96,2093.0045,-3.916760,-0.054807,1,0
0.350,330.0,0.050,21,27.5000,-0.000308,0.074942,1,0
0.350,330.0,0.050,33,55.0000,-0.000253,0.076531,1,0
0.350,330.0,0.050,40,82.4069,0.000156,0.079320,1,0
0.350,330.0,0.050,45,110.0000,0.000005,0.083612,1,0
0.350,330.0,0.050,52,164.8138,-0.000039,0.098720,1,0
0.350,330.0,0.050,57,220.0000,-0.000060,0.132058,1,0
0.350,330.0,0.050,64,329.6276,-1.153720,0.016834,1,0
0.350,330.0,0.050,69,440.0000,0.000301,-0.092932,1,0
0.350,330.0,0.050,76,659.2551,0.000059,-0.024755,1,0
0.350,330.0,0.050,81,880.0000,-0.000003,-0.012140,1,0
0.350,330.0,0.050,88,1318.5102,0.000031,-0.004956,1,0
0.350,330.0,0.050,93,1760.0000,-0.000003,-0.002697,1,0
0.350,330.0,0.050,96,2093.0045,0.000092,-0.001883,1,0
0.350,330.0,0.150,21,27.5000,-0.000308,0.224701,1,1
0.350,330.0,0.150,33,55.0000,-0.000254,0.229055,1,1
0.350,330.0,0.150,40,82.4069,0.000151,0.236619,1,1
0.350,330.0,0.150,45,110.0000,-0.000016,0.248049,1,1
0.350,330.0,0.150,52,164.8138,-0.000288,0.286076,1,1
0.350,330.0,0.150,57,220.0000,-0.003250,0.355787,1,1
0.350,330.0,0.150,64,329.6276,0.769696,0.005614,1,1
0.350,330.0,0.150,69,440.0000,0.013060,-0.227003,1,1
0.350,330.0,0.150,76,659.2551,0.000307,-0.071722,1,1
0.350,330.0,0.150,81,880.0000,0.000038,-0.035876,1,1
0.350,330.0,0.150,88,1318.5102,0.000035,-0.014783,1,1
0.350,330.0,0.150,93,1760.0000,-0.000002,-0.008066,1,1
0.350,330.0,0.150,96,2093.0045,0.000093,-0.005637,1,1
0.350,330.0,0.500,21,27.5000,-0.000314,0.744238,1,1
0.350,330.0,0.500,33,55.0000,-0.000342,0.743686,1,1
0.350,330.0,0.500,40,82.4069,-0.000346,0.741207,1,1
0.350,330.0,0.500,45,110.0000,-0.001785,0.734096,1,1
0.350,330.0,0.500,52,164.8138,-0.011693,0.687370,1,1
0.350,330.0,0.500,57,220.0000,-0.040366,0.549227,1,1
0.350,330.0,0.500,64,329.6276,0.063499,0.001684,1,1
0.350,330.0,0.500,69,440.0000,0.011381,-0.243092,1,1
0.350,330.0,0.500,76,659.2551,0.011420,-0.172046,1,1
0.350,330.0,0.500,81,880.0000,0.003008,-0.102223,1,1
0.350,330.0,0.500,88,1318.5102,0.000530,-0.046310,1,1
0.350,330.0,0.500,93,1760.0000,0.000144,-0.026006,1,1
0.350,330.0,0.500,96,2093.0045,0.000162,-0.018360,1,1
0.350,330.0,1.000,21,27.5000,-0.000391,1.457901,1,1
0.350,330.0,1.000,33,55.0000,-0.001376,1.370068,1,1
0.350,330.0,1.000,40,82.4069,-0.004499,1.236768,1,1
0.350,330.0,1.000,45,110.0000,-0.011180,1.071908,1,1
0.350,330.0,1.000,52,164.8138,-0.026611,0.715936,1,1
0.350,330.0,1.000,57,220.0000,-0.029831,0.396589,1,1
0.350,330.0,1.000,64,329.6276,0.002969,0.000842,1,1
0.350,330.0,1.000,69,440.0000,0.077190,-0.150176,1,1
0.350,330.0,1.000,76,659.2551,-0.027329,-0.178830,1,1
0.350,330.0,1.000,81,880.0000,-0.011462,-0.138270,1,1
0.350,330.0,1.000,88,1318.5102,0.005071,-0.077282,1,1
0.350,330.0,1.000,93,1760.0000,0.001545,-0.046940,1,1
0.350,330.0,1.000,96,2093.0045,0.000942,-0.034149,1,1
0.350,330.0,4.000,21,27.5000,-0.007581,4.133613,1,0
0.350,330.0,4.000,33,55.0000,-0.017132,2.126637,1,0
0.350,330.0,4.000,40,82.4069,-0.014710,1.146923,1,0
0.350,330.0,4.000,45,110.0000,-0.010600,0.670240,1,0
0.350,330.0,4.000,52,164.8138,-0.005166,0.270586,1,0
0.350,330.0,4.000,57,220.0000,-0.002707,0.115130,1,0
0.350,330.0,4.000,64,329.6276,-0.001429,0.000211,1,0
0.350,330.0,4.000,69,440.0000,-0.003605,-0.040527,1,0
0.350,330.0,4.000,76,659.2551,0.154270,-0.067453,1,0
0.350,330.0,4.000,81,880.0000,-3.015445,-0.074014,1,0
0.350,330.0,4.000,88,1318.5102,-2.175204,-0.071700,1,0
0.350,330.0,4.000,93,1760.0000,-3.885272,-0.063656,1,0
0.350,330.0,4.000,96,2093.0045,-3.886199,-0.056907,1,0
0.350,660.0,0.050,21,27.5000,-0.000308,0.037257,1,0
0.350,660.0,0.050,33,55.0000,-0.000255,0.037450,1,0
0.350,660.0,0.050,40,82.4069,0.000156,0.037776,1,0
0.350,660.0,0.050,45,110.0000,0.000005,0.038244,1,0
0.350,660.0,0.050,52,164.8138,-0.000035,0.039637,1,0
0.350,660.0,0.050,57,220.0000,-0.000003,0.041780,1,0
0.350,660.0,0.050,64,329.6276,-0.000006,0.049326,1,0
0.350,660.0,0.050,69,440.0000,-0.000059,0.065978,1,0
0.350,660.0,0.050,76,659.2551,-8.086898,0.008426,1,0
0.350,660.0,0.050,81,880.0000,0.000301,-0.046399,1,0
0.350,660.0,0.050,88,1318.5102,0.000034,-0.012344,1,0
0.350,660.0,0.050,93,1760.0000,-0.000002,-0.006043,1,0
0.350,660.0,0.050,96,2093.0045,0.000092,-0.004071,1,0
0.350,660.0,0.150,21,27.5000,-0.000308,0.111756,1,0
0.350,660.0,0.150,33,55.0000,-0.000254,0.112288,1,0
0.350,660.0,0.150,40,82.4069,0.000156,0.113181,1,0
0.350,660.0,0.150,45,110.0000,0.000004,0.114463,1,0
0.350,660.0,0.150,52,164.8138,-0.000040,0.118241,1,0
0.350,660.0,0.150,57,220.0000,-0.000024,0.123950,1,0
0.350,660.0,0.150,64,329.6276,-0.000253,0.142947,1,0
0.350,660.0,0.150,69,440.0000,-0.003239,0.177784,1,0
0.350,660.0,0.150,76,659.2551,6.775738,0.002810,1,0
0.350,660.0,0.150,81,880.0000,0.013971,-0.113400,1,0
0.350,660.0,0.150,88,1318.5102,0.000287,-0.035770,1,0
0.350,660.0,0.150,93,1760.0000,0.000038,-0.017860,1,0
0.350,660.0,0.150,96,2093.0045,0.000107,-0.012097,1,0
0.350,660.0,0.500,21,27.5000,-0.000309,0.371931,1,0
0.350,660.0,0.500,33,55.0000,-0.000259,0.371915,1,0
0.350,660.0,0.500,40,82.4069,0.000128,0.371843,1,0
0.350,660.0,0.500,45,110.0000,-0.000085,0.371644,1,0
0.350,660.0,0.500,52,164.8138,-0.000531,0.370415,1,0
0.350,660.0,0.500,57,220.0000,-0.001792,0.366878,1,0
0.350,660.0,0.500,64,329.6276,-0.011659,0.343593,1,0
0.350,660.0,0.500,69,440.0000,-0.040804,0.274653,1,0
0.350,660.0,0.500,76,659.2551,-1.521071,0.000843,1,0
0.350,660.0,0.500,81,880.0000,78.777340,-0.121638,1,0
0.350,660.0,0.500,88,1318.5102,0.082101,-0.085932,1,0
0.350,660.0,0.500,93,1760.0000,0.002500,-0.050955,1,0
0.350,660.0,0.500,96,2093.0045,0.001175,-0.036375,1,0
0.350,660.0,1.000,21,27.5000,-0.000314,0.740005,1,0
0.350,660.0,1.000,33,55.0000,-0.000332,0.728567,1,0
0.350,660.0,1.000,40,82.4069,-0.000227,0.710010,1,0
0.350,660.0,1.000,45,110.0000,-0.001117,0.684727,1,0
0.350,660.0,1.000,52,164.8138,-0.004641,0.618181,1,0
0.350,660.0,1.000,57,220.0000,-0.011170,0.535861,1,0
0.350,660.0,1.000,64,329.6276,-0.027079,0.358037,1,0
0.350,660.0,1.000,69,440.0000,-0.031896,0.198406,1,0
0.350,660.0,1.000,76,659.2551,-0.439845,0.000422,1,0
0.350,660.0,1.000,81,880.0000,-2.038032,-0.075185,1,0
0.350,660.0,1.000,88,1318.5102,-5.969693,-0.089484,1,0
0.350,660.0,1.000,93,1760.0000,-4.730079,-0.069092,1,0
0.350,660.0,1.000,96,2093.0045,-5.378812,-0.054993,1,0
0.350,660.0,4.000,21,27.5000,-0.001291,2.682006,1,0
0.350,660.0,4.000,33,55.0000,-0.007501,2.066370,1,0
0.350,660.0,4.000,40,82.4069,-0.014039,1.490441,1,0
0.350,660.0,4.000,45,110.0000,-0.016903,1.063503,1,0
0.350,660.0,4.000,52,164.8138,-0.014846,0.573677,1,0
0.350,660.0,4.000,57,220.0000,-0.010314,0.335285,1,0
0.350,660.0,4.000,64,329.6276,-0.007000,0.135380,1,0
0.350,660.0,4.000,69,440.0000,0.056315,0.057610,1,0
0.350,660.0,4.000,76,659.2551,0.358118,0.000105,1,0
0.350,660.0,4.000,81,880.0000,-0.956970,-0.020295,1,0
0.350,660.0,4.000,88,1318.5102,-6.863287,-0.033813,1,0
0.350,660.0,4.000,93,1760.0000,-1.515461,-0.037149,1,0
0.350,660.0,4.000,96,2093.0045,-1.854884,-0.037407,1,0
0.350,2000.0,0.050,21,27.5000,-0.000308,0.012202,1,0
0.350,2000.0,0.050,33,55.0000,-0.000255,0.012209,1,0
0.350,2000.0,0.050,40,82.4069,0.000156,0.012220,1,0
0.350,2000.0,0.050,45,110.0000,0.000005,0.012236,1,0
0.350,2000.0,0.050,52,164.8138,-0.000035,0.012282,1,0
0.350,2000.0,0.050,57,220.0000,-0.000003,0.012346,1,0
0.350,2000.0,0.050,64,329.6276,-0.000003,0.012534,1,0
0.350,2000.0,0.050,69,440.0000,-0.000003,0.012809,1,0
0.350,2000.0,0.050,76,659.2551,0.000055,0.013658,1,0
0.350,2000.0,0.050,81,880.0000,-0.000004,0.015065,1,0
0.350,2000.0,0.050,88,1318.5102,-0.000023,0.021231,1,0
0.350,2000.0,0.050,93,1760.0000,-0.014827,0.046836,1,0
0.350,2000.0,0.050,96,2093.0045,-2.742686,-0.058498,1,0
0.350,2000.0,0.150,21,27.5000,-0.000308,0.036605,1,0
0.350,2000.0,0.150,33,55.0000,-0.000255,0.036624,1,0
0.350,2000.0,0.150,40,82.4069,0.000156,0.036655,1,0
0.350,2000.0,0.150,45,110.0000,0.000005,0.036699,1,0
0.350,2000.0,0.150,52,164.8138,-0.000035,0.036825,1,0
0.350,2000.0,0.150,57,220.0000,-0.000003,0.037003,1,0
0.350,2000.0,0.150,64,329.6276,-0.000003,0.037518,1,0
0.350,2000.0,0.150,69,440.0000,-0.000005,0.038266,1,0
0.350,2000.0,0.150,76,659.2551,0.000035,0.040538,1,0
0.350,2000.0,0.150,81,880.0000,-0.000109,0.044162,1,0
0.350,2000.0,0.150,88,1318.5102,-0.002816,0.057627,1,0
0.350,2000.0,0.150,93,1760.0000,0.263139,0.069065,1,0
0.350,2000.0,0.150,96,2093.0045,-2.151555,-0.032979,1,0
0.350,2000.0,0.500,21,27.5000,-0.000308,0.121996,1,0
0.350,2000.0,0.500,33,55.0000,-0.000255,0.121996,1,0
0.350,2000.0,0.500,40,82.4069,0.000156,0.121997,1,0
0.350,2000.0,0.500,45,110.0000,0.000004,0.121997,1,0
0.350,2000.0,0.500,52,164.8138,-0.000040,0.121996,1,0
0.350,2000.0,0.500,57,220.0000,-0.000019,0.121988,1,0
0.350,2000.0,0.500,64,329.6276,-0.000085,0.121928,1,0
0.350,2000.0,0.500,69,440.0000,-0.000285,0.121743,1,0
0.350,2000.0,0.500,76,659.2551,-0.001636,0.120529,1,0
0.350,2000.0,0.500,81,880.0000,-0.006284,0.116856,1,0
0.350,2000.0,0.500,88,1318.5102,4.022989,0.092208,1,0
0.350,2000.0,0.500,93,1760.0000,3.301292,0.033940,1,0
0.350,2000.0,0.500,96,2093.0045,-0.352456,-0.010738,1,0
0.350,2000.0,1.000,21,27.5000,-0.000308,0.243855,1,0
0.350,2000.0,1.000,33,55.0000,-0.000255,0.243447,1,0
0.350,2000.0,1.000,40,82.4069,0.000151,0.242771,1,0
0.350,2000.0,1.000,45,110.0000,-0.000010,0.241822,1,0
0.350,2000.0,1.000,52,164.8138,-0.000109,0.239152,1,0
0.350,2000.0,1.000,57,220.0000,-0.000233,0.235442,1,0
0.350,2000.0,1.000,64,329.6276,-0.001045,0.225254,1,0
0.350,2000.0,1.000,69,440.0000,-0.002972,0.211697,1,0
0.350,2000.0,1.000,76,659.2551,-0.010527,0.177753,1,0
0.350,2000.0,1.000,81,880.0000,-0.102689,0.139149,1,0
0.350,2000.0,1.000,88,1318.5102,2.656489,0.067950,1,0
0.350,2000.0,1.000,93,1760.0000,1.330770,0.017813,1,0
0.350,2000.0,1.000,96,2093.0045,-8.892038,-0.005403,1,0
0.350,2000.0,4.000,21,27.5000,-0.000323,0.964628,1,0
0.350,2000.0,4.000,33,55.0000,-0.000466,0.932122,1,0
0.350,2000.0,4.000,40,82.4069,-0.000767,0.882676,1,0
0.350,2000.0,4.000,45,110.0000,-0.002353,0.821130,1,0
0.350,2000.0,4.000,52,164.8138,-0.006980,0.684933,1,0
0.350,2000.0,4.000,57,220.0000,-0.011953,0.554161,1,0
0.350,2000.0,4.000,64,329.6276,-0.017304,0.356806,1,0
0.350,2000.0,4.000,69,440.0000,-0.017562,0.234530,1,0
0.350,2000.0,4.000,76,659.2551,-0.042773,0.113742,1,0
0.350,2000.0,4.000,81,880.0000,-0.175948,0.061224,1,0
0.350,2000.0,4.000,88,1318.5102,1.577433,0.019941,1,0
0.350,2000.0,4.000,93,1760.0000,0.142809,0.004524,1,0
0.350,2000.0,4.000,96,2093.0045,1.668931,-0.001354,1,0
0.600,20.0,0.050,21,27.5000,0.000204,-2.309147,1,0
0.600,20.0,0.050,33,55.0000,-0.000246,-0.320292,1,0
0.600,20.0,0.050,40,82.4069,0.000156,-0.131700,1,0
0.600,20.0,0.050,45,110.0000,0.000005,-0.071960,1,0
0.600,20.0,0.050,52,164.8138,-0.000035,-0.031464,1,0
0.600,20.0,0.050,57,220.0000,-0.000003,-0.017544,1,0
0.600,20.0,0.050,64,329.6276,-0.000002,-0.007779,1,0
0.600,20.0,0.050,69,440.0000,-0.000003,-0.004358,1,0
0.600,20.0,0.050,76,659.2551,0.000055,-0.001938,1,0
0.600,20.0,0.050,81,880.0000,-0.000002,-0.001087,1,0
0.600,20.0,0.050,88,1318.5102,0.000032,-0.000483,1,0
0.600,20.0,0.050,93,1760.0000,-0.000003,-0.000271,1,0
0.600,20.0,0.050,96,2093.0045,0.000092,-0.000191,1,0
0.600,20.0,0.150,21,27.5000,0.025366,-5.839775,1,0
0.600,20.0,0.150,33,55.0000,-0.000151,-0.947584,1,0
0.600,20.0,0.150,40,82.4069,0.000167,-0.393008,1,0
0.600,20.0,0.150,45,110.0000,0.000010,-0.215271,1,0
0.600,20.0,0.150,52,164.8138,-0.000034,-0.094277,1,0
0.600,20.0,0.150,57,220.0000,-0.000003,-0.052596,1,0
0.600,20.0,0.150,64,329.6276,-0.000002,-0.023329,1,0
0.600,20.0,0.150,69,440.0000,-0.000003,-0.013072,1,0
0.600,20.0,0.150,76,659.2551,0.000055,-0.005814,1,0
0.600,20.0,0.150,81,880.0000,-0.000003,-0.003260,1,0
0.600,20.0,0.150,88,1318.5102,0.000033,-0.001449,1,0
0.600,20.0,0.150,93,1760.0000,-0.000003,-0.000812,1,0
0.600,20.0,0.150,96,2093.0045,0.000091,-0.000573,1,0
0.600,20.0,0.500,21,27.5000,0.152443,-6.990139,1,0
0.600,20.0,0.500,33,55.0000,0.007483,-2.729237,1,0
0.600,20.0,0.500,40,82.4069,0.001439,-1.235675,1,0
0.600,20.0,0.500,45,110.0000,0.000383,-0.695267,1,0
0.600,20.0,0.500,52,164.8138,0.000038,-0.309982,1,0
0.600,20.0,0.500,57,220.0000,0.000020,-0.173992,1,0
0.600,20.0,0.500,64,329.6276,0.000002,-0.077501,1,0
0.600,20.0,0.500,69,440.0000,-0.000002,-0.043490,1,0
0.600,20.0,0.500,76,659.2551,0.000056,-0.019365,1,0
0.600,20.0,0.500,81,880.0000,-0.000002,-0.010862,1,0
